,j_user,RT_l10,sd_RT,FC_l10,sd_FC,FC,RT
475,"{'id': 388222859, 'id_str': '388222859', 'name': 'nandogerman', 'screen_name': 'nandogerman', 'location': 'Málaga, España', 'description': 'Self made man.  Fiscal de España. Independiente.\n Las opiniones que aquí expreso son estrictamente personales. \nInstagram: @nandogerman', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6544, 'friends_count': 1459, 'listed_count': 51, 'created_at': 'Mon Oct 10 11:51:35 +0000 2011', 'favourites_count': 92560, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 32991, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1061621084162834433/G5UR12BN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1061621084162834433/G5UR12BN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/388222859/1530466468', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.0,0.0,1.2,0.6000000000000001,1.0,0.0
476,"{'id': 388308283, 'id_str': '388308283', 'name': 'Jess', 'screen_name': 'YessicaStilve', 'location': 'Galiza ', 'description': 'Paraba balas por ti y al final eras tú quien estaba detrás del gatillo. Medicina USC', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 441, 'friends_count': 432, 'listed_count': 2, 'created_at': 'Mon Oct 10 14:50:46 +0000 2011', 'favourites_count': 3926, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8689, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'D0BADB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1054713187394875393/1lc_k-lj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1054713187394875393/1lc_k-lj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/388308283/1538246982', 'profile_link_color': 'EB1552', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '0D0E0F', 'profile_text_color': '8217A6', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.1,0.30000000000000004,0.7,0.6403124237432849,0.0,0.0
477,"{'id': 388474429, 'id_str': '388474429', 'name': 'Manuel de la Torre', 'screen_name': 'manueltorresanz', 'location': 'Madrid, Comunidad de Madrid', 'description': 'Journalist/Periodista. \n\nDisfruto en @PerformGroup haciendo la web oficial de la NBA en España. \n🏀 y mucho más.\n\n✉️manueltorresanz@gmail.com', 'url': 'https://t.co/Gi2xlMHTO1', 'entities': {'url': {'urls': [{'url': 'https://t.co/Gi2xlMHTO1', 'expanded_url': 'https://es.nba.com/', 'display_url': 'es.nba.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4938, 'friends_count': 1990, 'listed_count': 145, 'created_at': 'Mon Oct 10 20:11:11 +0000 2011', 'favourites_count': 7126, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 30768, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/870326729432322048/DMJqrim7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/870326729432322048/DMJqrim7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/388474429/1467857172', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1.5,2.539685019840059,3.4,3.9799497484264794,0.0,0.0
478,"{'id': 388519090, 'id_str': '388519090', 'name': 'Helvetia Anaitasuna', 'screen_name': 'AnaitasunaBM', 'location': 'Pamplona', 'description': 'Perfil oficial de Helvetia Anaitasuna, equipo de la liga Asobal. La Catedral es nuestra casa, el verde nuestro color.', 'url': 'https://t.co/VQK7lqWQOq', 'entities': {'url': {'urls': [{'url': 'https://t.co/VQK7lqWQOq', 'expanded_url': 'http://www.anaitasunabmasobal.com', 'display_url': 'anaitasunabmasobal.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7527, 'friends_count': 1540, 'listed_count': 115, 'created_at': 'Mon Oct 10 21:49:13 +0000 2011', 'favourites_count': 3793, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 25386, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4A913C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1582261862/anaitasuna02_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1582261862/anaitasuna02_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/388519090/1503334473', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",3.2,4.534313619501853,19.0,27.04440792474481,20.0,6.0
479,"{'id': 390437980, 'id_str': '390437980', 'name': 'Elopi23', 'screen_name': 'elopi23', 'location': 'Principado de Asturias, España', 'description': '📹Subo videos a Youtube y +100K personas decidieron suscribirse a mi canal🤷🏼\u200d♂️\n📩Mail: eloy.elopi23@gmail.com 🤳Instagram: https://t.co/lVZCbjpvUD', 'url': 'https://t.co/hsCJM2Vmpd', 'entities': {'url': {'urls': [{'url': 'https://t.co/hsCJM2Vmpd', 'expanded_url': 'https://www.youtube.com/user/Elopi23?sub_confirmation=1', 'display_url': 'youtube.com/user/Elopi23?s…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/lVZCbjpvUD', 'expanded_url': 'https://www.instagram.com/elopi23', 'display_url': 'instagram.com/elopi23', 'indices': [121, 144]}]}}, 'protected': False, 'followers_count': 14423, 'friends_count': 595, 'listed_count': 55, 'created_at': 'Fri Oct 14 00:04:19 +0000 2011', 'favourites_count': 25175, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 59884, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '080808', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1032505308256632839/2o45fbJp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1032505308256632839/2o45fbJp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/390437980/1519772495', 'profile_link_color': 'F20E3C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.1,0.30000000000000004,2.0,1.4832396974191326,11.0,0.0
480,"{'id': 390545466, 'id_str': '390545466', 'name': 'Real Sociedad Fútbol', 'screen_name': 'RealSociedad', 'location': 'Donostia', 'description': 'Twitter oficial de la Real Sociedad de Fútbol @RealSociedadEUS @RealSociedadEN @RealSociedadFR', 'url': 'https://t.co/XMRw7mRz4z', 'entities': {'url': {'urls': [{'url': 'https://t.co/XMRw7mRz4z', 'expanded_url': 'https://www.realsociedad.eus/', 'display_url': 'realsociedad.eus', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 575177, 'friends_count': 89, 'listed_count': 2544, 'created_at': 'Fri Oct 14 04:25:30 +0000 2011', 'favourites_count': 34, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 108558, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '004C9E', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1053551912010874880/nJLZbCoK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1053551912010874880/nJLZbCoK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/390545466/1537087352', 'profile_link_color': '317EC2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '002F61', 'profile_text_color': 'FFFFFF', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",2.1,1.7578395831246945,8.8,6.7201190465645775,95.0,8.0
481,"{'id': 390895630, 'id_str': '390895630', 'name': 'Cecilio Castro#17MPensionesDignas', 'screen_name': 'CecilioCastro', 'location': 'Torrelavega, Cantabria', 'description': 'Diplomado Relaciones Laborales 22-11-75, Cantabria, Otra sociedad mas justa y libre es posible, entre todos podemos conseguirlo, Igualdad y justicia Social.', 'url': 'https://t.co/5SOElVIf8P', 'entities': {'url': {'urls': [{'url': 'https://t.co/5SOElVIf8P', 'expanded_url': 'http://es-la.facebook.com/cecilio.castro.777', 'display_url': 'es-la.facebook.com/cecilio.castro…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 12751, 'friends_count': 13318, 'listed_count': 153, 'created_at': 'Fri Oct 14 18:31:59 +0000 2011', 'favourites_count': 93303, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 248218, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'BADFCD', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1033024985697267712/2ldOzQJi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1033024985697267712/2ldOzQJi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/390895630/1529678654', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'F2E195', 'profile_sidebar_fill_color': 'FFF7CC', 'profile_text_color': '0C3E53', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",6.1,7.43572457800852,4.0,5.796550698475776,5.0,9.0
482,"{'id': 391445430, 'id_str': '391445430', 'name': 'pablo mess', 'screen_name': 'pablomessia', 'location': 'madrid', 'description': 'Abogado ~ I like to have strong opinions with nothing to back them up with besides my primal sincerity. I like sincerity. I lack sincerity.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1686, 'friends_count': 2310, 'listed_count': 26, 'created_at': 'Sat Oct 15 15:40:18 +0000 2011', 'favourites_count': 7421, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7577, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/620509329783975936/-dXeex4V_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/620509329783975936/-dXeex4V_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/391445430/1374046014', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.0,0.0,0.0,0.0,0.0,0.0
483,"{'id': 391565780, 'id_str': '391565780', 'name': 'Kate Austen', 'screen_name': 'KateAusten5', 'location': 'Andalucía, España', 'description': 'Leyendo, escribiendo', 'url': 'https://t.co/b5tl0PJet5', 'entities': {'url': {'urls': [{'url': 'https://t.co/b5tl0PJet5', 'expanded_url': 'http://unaisladepapeles.blogspot.com.es', 'display_url': 'unaisladepapeles.blogspot.com.es', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1135, 'friends_count': 674, 'listed_count': 35, 'created_at': 'Sat Oct 15 19:11:56 +0000 2011', 'favourites_count': 24768, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 24305, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFF04D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/666216130768470017/i2LpTjGX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/666216130768470017/i2LpTjGX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/391565780/1537617166', 'profile_link_color': '0099CC', 'profile_sidebar_border_color': 'FFF8AD', 'profile_sidebar_fill_color': 'F6FFD1', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.5,0.9219544457292888,3.9,5.838664230798,49.0,9.0
484,"{'id': 392876166, 'id_str': '392876166', 'name': 'YoheiSanada', 'screen_name': 'YoheiSanada', 'location': 'Valencia, Comunidad Valenciana', 'description': 'World 3 Stage 0. Software & Game developer. Jugon. Japan lover. Anime & Manga fan. https://t.co/wifFme1JVR', 'url': 'https://t.co/3fIHD3UbRf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3fIHD3UbRf', 'expanded_url': 'https://www.twitch.tv/yoheisanada', 'display_url': 'twitch.tv/yoheisanada', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/wifFme1JVR', 'expanded_url': 'https://www.youtube.com/channel/UC56oY5Ih1st-t8xTvpiYzAg', 'display_url': 'youtube.com/channel/UC56oY…', 'indices': [83, 106]}]}}, 'protected': False, 'followers_count': 535, 'friends_count': 887, 'listed_count': 28, 'created_at': 'Mon Oct 17 18:03:56 +0000 2011', 'favourites_count': 9737, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 25301, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '3B94D9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1058270663708999680/4G-UII1R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1058270663708999680/4G-UII1R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/392876166/1513620321', 'profile_link_color': '0600B8', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.0,0.0,1.0,1.0954451150103321,2.0,0.0
485,"{'id': 393997337, 'id_str': '393997337', 'name': 'Deliness', 'screen_name': 'Deliness1', 'location': 'Torrejon de Ardoz', 'description': 'Centros de actividades multidisciplinares y especializados . Un nuevo concepto de Bienestar y Salud para las personas.', 'url': 'http://t.co/Ea3d5C4PsW', 'entities': {'url': {'urls': [{'url': 'http://t.co/Ea3d5C4PsW', 'expanded_url': 'http://www.centrosdeliness.com', 'display_url': 'centrosdeliness.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 148, 'friends_count': 584, 'listed_count': 3, 'created_at': 'Wed Oct 19 12:25:21 +0000 2011', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1128, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30EB3', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/463270979850874881/Mi1pdlu2_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/463270979850874881/Mi1pdlu2_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/393997337/1391432701', 'profile_link_color': '781178', 'profile_sidebar_border_color': 'D3D2CF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.0,0.0,0.2,0.4000000000000001,0.0,0.0
486,"{'id': 394059591, 'id_str': '394059591', 'name': 'Fiorella  ✌🏻💙🌪💜', 'screen_name': 'fiorellakatia', 'location': 'España', 'description': 'Real Madrid por siempre ‼️ 💙Si a la vida 💙', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 780, 'friends_count': 133, 'listed_count': 5, 'created_at': 'Wed Oct 19 14:21:33 +0000 2011', 'favourites_count': 67634, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 38258, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/623682177738391552/getpYXuV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/623682177738391552/getpYXuV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/394059591/1452138306', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.0,0.0,1.4,1.8547236990991407,5.0,0.0
487,"{'id': 395518333, 'id_str': '395518333', 'name': 'Selena', 'screen_name': 'selerc18', 'location': 'Madrid, Comunidad de Madrid', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 194, 'friends_count': 179, 'listed_count': 0, 'created_at': 'Fri Oct 21 19:54:33 +0000 2011', 'favourites_count': 228, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 523, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B39964', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1033868877271318528/9wtGfDMq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1033868877271318528/9wtGfDMq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/395518333/1535328524', 'profile_link_color': '518DD6', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '666066', 'profile_text_color': '0D0F0F', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.2,0.4,0.7,0.6403124237432849,1.0,0.0
488,"{'id': 395540658, 'id_str': '395540658', 'name': 'Buzz', 'screen_name': 'quofitnes', 'location': 'oviedo', 'description': 'Aka unu dando caña,aficionau a les mancuernes,al mtb y del lado oscuro', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 255, 'friends_count': 612, 'listed_count': 1, 'created_at': 'Fri Oct 21 20:40:23 +0000 2011', 'favourites_count': 357, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4472, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1848466220/LuBaOP15_normal', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1848466220/LuBaOP15_normal', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.0,0.0,0.4,0.48989794855663565,0.0,0.0
489,"{'id': 396460696, 'id_str': '396460696', 'name': 'José Antonio Reina', 'screen_name': 'JAReinaGonzalez', 'location': 'Mérida, Extremadura', 'description': ""Coordinador de @DeporteCEXRadio. De L a V, a las 14:30, en Minuto 30. Tras 'Juanito. Sus 141 días como entrenador', ya trabajo en 'Historias del Mérida'"", 'url': 'https://t.co/UA1jy0yHw2', 'entities': {'url': {'urls': [{'url': 'https://t.co/UA1jy0yHw2', 'expanded_url': 'https://www.youtube.com/watch?v=p4EYcLvirUQ', 'display_url': 'youtube.com/watch?v=p4EYcL…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9585, 'friends_count': 244, 'listed_count': 74, 'created_at': 'Sun Oct 23 09:23:06 +0000 2011', 'favourites_count': 19303, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43006, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1026920748018008067/uzPfVI0B_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1026920748018008067/uzPfVI0B_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/396460696/1536262166', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",5.1,9.438749917229504,11.3,16.143419712068443,106.0,32.0
490,"{'id': 397131454, 'id_str': '397131454', 'name': 'Bea Ortega', 'screen_name': 'BeaOrtega4', 'location': 'Madrid', 'description': 'Abogada\n#SoyBbrainer', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2041, 'friends_count': 584, 'listed_count': 17, 'created_at': 'Mon Oct 24 08:45:51 +0000 2011', 'favourites_count': 50477, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21133, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1035993533877022720/j9mbFBg0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1035993533877022720/j9mbFBg0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/397131454/1530599259', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0.2,0.4000000000000001,2.4,1.8,2.0,0.0
